ParkUnit,Plot,SubPlot,EventDate,CanopyType,CanopyHeight
Pea Ridge,PERI51,1,2016-05-16,Hardwood,13
Pea Ridge,PERI51,1,2016-05-16,Conifer,11.5
Pea Ridge,PERI51,1,2016-05-16,Total,13
Pea Ridge,PERI51,1,2016-05-21,Hardwood,17
Pea Ridge,PERI51,1,2016-05-21,Conifer,10
Pea Ridge,PERI51,1,2016-05-21,Total,17
Pea Ridge,PERI51,1,2021-05-22,Hardwood,16.25
Pea Ridge,PERI52,1,2008-05-15,Hardwood,14.5
Pea Ridge,PERI52,1,2012-05-15,Hardwood,16.3
Pea Ridge,PERI52,1,2016-05-16,Hardwood,18
Pea Ridge,PERI52,1,2016-05-16,Total,18
Pea Ridge,PERI52,1,2021-05-22,Hardwood,23.5
Pea Ridge,PERI53,1,2008-05-16,Conifer,14.7
Pea Ridge,PERI53,1,2008-05-16,Hardwood,5.3
Pea Ridge,PERI53,1,2012-05-15,Conifer,17
Pea Ridge,PERI53,1,2016-05-17,Hardwood,4.5
Pea Ridge,PERI53,1,2016-05-17,Conifer,13
Pea Ridge,PERI53,1,2016-05-17,Total,13
Pea Ridge,PERI53,1,2021-05-22,Hardwood,21.25
Pea Ridge,PERI54,1,2016-05-23,Total,0
Pea Ridge,PERI55,1,2008-05-16,Conifer,8.5
Pea Ridge,PERI55,1,2008-05-16,Hardwood,12.2
Pea Ridge,PERI55,1,2012-05-23,Conifer,7.2
Pea Ridge,PERI55,1,2012-05-23,Hardwood,13.7
Pea Ridge,PERI55,1,2016-05-24,Hardwood,15.5
Pea Ridge,PERI55,1,2016-05-24,Conifer,7.5
Pea Ridge,PERI55,1,2016-05-24,Total,15.5
Pea Ridge,PERI55,1,2021-05-18,Hardwood,17.25
Pea Ridge,PERI55,1,2021-05-18,Conifer,8.75
Pea Ridge,PERI56,1,2008-05-12,Hardwood,24.5
Pea Ridge,PERI56,1,2012-05-17,Hardwood,10.9
Pea Ridge,PERI56,1,2016-05-24,Hardwood,16.5
Pea Ridge,PERI56,1,2016-05-24,Total,16.5
Pea Ridge,PERI56,1,2021-05-19,Hardwood,21
Pea Ridge,PERI57,1,2008-05-18,Hardwood,22.2
Pea Ridge,PERI57,1,2012-05-17,Hardwood,25.2
Pea Ridge,PERI57,1,2016-05-24,Hardwood,20
Pea Ridge,PERI57,1,2016-05-24,Total,20
Pea Ridge,PERI57,1,2021-05-24,Hardwood,23.5
Pea Ridge,PERI58,1,2008-05-17,Hardwood,28.2
Pea Ridge,PERI58,1,2012-05-17,Hardwood,18.6
Pea Ridge,PERI58,1,2016-05-24,Hardwood,28
Pea Ridge,PERI58,1,2016-05-24,Total,28
Pea Ridge,PERI58,1,2021-05-20,Hardwood,30
Pea Ridge,PERI59,1,2016-05-23,Total,0
Pea Ridge,PERI59,1,2021-05-19,Hardwood,22.5
Pea Ridge,PERI6,1,2008-05-14,Hardwood,14.5
Pea Ridge,PERI6,1,2012-05-18,Hardwood,16
Pea Ridge,PERI6,1,2016-05-21,Hardwood,14
Pea Ridge,PERI6,1,2016-05-21,Total,14
Pea Ridge,PERI6,1,2021-05-17,Hardwood,14.5
Pea Ridge,PERI60,1,2008-05-15,Conifer,6.6
Pea Ridge,PERI60,1,2008-05-15,Hardwood,15.8
Pea Ridge,PERI60,1,2012-05-16,Hardwood,17.4
Pea Ridge,PERI60,1,2016-05-16,Hardwood,24
Pea Ridge,PERI60,1,2016-05-16,Total,24
Pea Ridge,PERI60,1,2021-05-20,Hardwood,22
Pea Ridge,PERI61,1,2008-05-15,Hardwood,17.3
Pea Ridge,PERI61,1,2012-05-15,Hardwood,8
Pea Ridge,PERI61,1,2016-05-16,Hardwood,26.5
Pea Ridge,PERI61,1,2016-05-16,Conifer,12.5
Pea Ridge,PERI61,1,2016-05-16,Total,26.5
Pea Ridge,PERI61,1,2021-05-22,Hardwood,25
Pea Ridge,PERI62,1,2008-05-16,Hardwood,20
Pea Ridge,PERI62,1,2012-05-15,Hardwood,27.3
Pea Ridge,PERI62,1,2016-05-25,Hardwood,28
Pea Ridge,PERI62,1,2016-05-25,Conifer,11
Pea Ridge,PERI62,1,2016-05-25,Total,28
Pea Ridge,PERI62,1,2021-05-22,Hardwood,24.5
Pea Ridge,PERI63,1,2016-05-23,Total,0
Pea Ridge,PERI64,1,2016-05-23,Total,0
Pea Ridge,PERI65,1,2008-05-12,Hardwood,12.1
Pea Ridge,PERI65,1,2012-05-17,Conifer,11.5
Pea Ridge,PERI65,1,2016-05-24,Hardwood,12
Pea Ridge,PERI65,1,2016-05-24,Conifer,13.5
Pea Ridge,PERI65,1,2016-05-24,Total,13.5
Pea Ridge,PERI65,1,2021-05-19,Hardwood,22.5
Pea Ridge,PERI65,1,2021-05-19,Conifer,13.25
Pea Ridge,PERI66,1,2016-05-24,Hardwood,19
Pea Ridge,PERI66,1,2016-05-24,Total,19
Pea Ridge,PERI66,1,2021-05-19,Hardwood,24.75
Pea Ridge,PERI67,1,2008-05-18,Hardwood,27.5
Pea Ridge,PERI67,1,2012-05-17,Hardwood,21.1
Pea Ridge,PERI67,1,2016-05-24,Hardwood,21.5
Pea Ridge,PERI67,1,2016-05-24,Total,21.5
Pea Ridge,PERI67,1,2021-05-24,Hardwood,23
Pea Ridge,PERI68,1,2008-05-13,Conifer,11.5
Pea Ridge,PERI68,1,2008-05-13,Hardwood,7.3
Pea Ridge,PERI68,1,2012-05-16,Conifer,12.8
Pea Ridge,PERI68,1,2016-05-24,Hardwood,16.75
Pea Ridge,PERI68,1,2016-05-24,Total,16.75
Pea Ridge,PERI69,1,2016-05-23,Hardwood,2.25
Pea Ridge,PERI69,1,2016-05-23,Total,2.25
Pea Ridge,PERI7,1,2008-05-14,Hardwood,20.9
Pea Ridge,PERI7,1,2012-05-18,Hardwood,27.2
Pea Ridge,PERI7,1,2016-05-17,Hardwood,23.5
Pea Ridge,PERI7,1,2016-05-17,Total,23.5
Pea Ridge,PERI7,1,2021-05-17,Hardwood,18
Pea Ridge,PERI70,1,2008-05-15,Hardwood,19.2
Pea Ridge,PERI70,1,2012-05-15,Hardwood,29.9
Pea Ridge,PERI70,1,2016-05-16,Hardwood,24.5
Pea Ridge,PERI70,1,2016-05-16,Total,24.5
Pea Ridge,PERI70,1,2021-05-22,Hardwood,26.25
Pea Ridge,PERI71,1,2008-05-16,Conifer,12.9
Pea Ridge,PERI71,1,2008-05-16,Hardwood,8.8
Pea Ridge,PERI71,1,2012-05-15,Conifer,10.6
Pea Ridge,PERI71,1,2016-05-25,Hardwood,18
Pea Ridge,PERI71,1,2016-05-25,Conifer,11
Pea Ridge,PERI71,1,2016-05-25,Total,18
Pea Ridge,PERI71,1,2021-05-22,Hardwood,25
Pea Ridge,PERI72,1,2008-05-16,Conifer,12.3
Pea Ridge,PERI72,1,2008-05-16,Hardwood,20.1
Pea Ridge,PERI72,1,2012-05-15,Hardwood,17
Pea Ridge,PERI72,1,2016-05-23,Hardwood,21
Pea Ridge,PERI72,1,2016-05-23,Conifer,13.5
Pea Ridge,PERI72,1,2016-05-23,Total,21
Pea Ridge,PERI72,1,2021-05-18,Hardwood,22.5
Pea Ridge,PERI73,1,2016-05-23,Total,0
Pea Ridge,PERI74,1,2012-05-14,Hardwood,20.6
Pea Ridge,PERI74,1,2016-05-23,Total,0
Pea Ridge,PERI74,1,2021-05-19,Hardwood,23.5
Pea Ridge,PERI75,1,2008-05-12,Hardwood,14.5
Pea Ridge,PERI75,1,2012-05-14,Hardwood,11.4
Pea Ridge,PERI75,1,2016-05-24,Hardwood,14
Pea Ridge,PERI75,1,2016-05-24,Total,14
Pea Ridge,PERI75,1,2021-05-24,Hardwood,20.5
Pea Ridge,PERI76,1,2008-05-12,Hardwood,12.3
Pea Ridge,PERI76,1,2012-05-17,Hardwood,13.4
Pea Ridge,PERI76,1,2016-05-24,Hardwood,19.5
Pea Ridge,PERI76,1,2016-05-24,Total,19.5
Pea Ridge,PERI76,1,2021-05-24,Hardwood,17.25
Pea Ridge,PERI77,1,2008-05-18,Conifer,5.5
Pea Ridge,PERI77,1,2008-05-18,Hardwood,20.7
Pea Ridge,PERI77,1,2012-05-17,Hardwood,6.8
Pea Ridge,PERI77,1,2016-05-24,Hardwood,26
Pea Ridge,PERI77,1,2016-05-24,Conifer,5.5
Pea Ridge,PERI77,1,2016-05-24,Total,26
Pea Ridge,PERI77,1,2021-05-20,Hardwood,20.5
Pea Ridge,PERI78,1,2016-05-24,Total,0
Pea Ridge,PERI78,1,2021-05-19,Hardwood,19
Pea Ridge,PERI8,1,2008-05-14,Hardwood,14.2
Pea Ridge,PERI8,1,2012-05-23,Hardwood,13.6
Pea Ridge,PERI8,1,2016-05-17,Hardwood,18.75
Pea Ridge,PERI8,1,2016-05-17,Total,18.75
Pea Ridge,PERI8,1,2021-05-17,Hardwood,27.5
Pea Ridge,PERI80,1,2008-05-13,Hardwood,10.1
Pea Ridge,PERI80,1,2012-05-15,Hardwood,13
Pea Ridge,PERI80,1,2016-05-23,Hardwood,8.5
Pea Ridge,PERI80,1,2016-05-23,Total,8.5
Pea Ridge,PERI80,1,2021-05-20,Hardwood,22.25
Pea Ridge,PERI81,1,2008-05-16,Hardwood,21.4
Pea Ridge,PERI81,1,2012-05-15,Hardwood,23.9
Pea Ridge,PERI81,1,2016-05-25,Hardwood,23
Pea Ridge,PERI81,1,2016-05-25,Total,23
Pea Ridge,PERI81,1,2021-05-22,Hardwood,22
Pea Ridge,PERI82,1,2016-05-23,Total,0
Pea Ridge,PERI83,1,2016-05-23,Total,0
Pea Ridge,PERI84,1,2008-05-12,Hardwood,11.9
Pea Ridge,PERI84,1,2012-05-14,Hardwood,17.3
Pea Ridge,PERI84,1,2016-05-23,Hardwood,13
Pea Ridge,PERI84,1,2016-05-23,Total,13
Pea Ridge,PERI84,1,2021-05-22,Hardwood,16
Pea Ridge,PERI84,1,2021-05-22,Conifer,7.5
Pea Ridge,PERI85,1,2016-05-23,Total,0
Pea Ridge,PERI86,1,2008-05-13,Hardwood,11.7
Pea Ridge,PERI86,1,2012-05-16,Hardwood,10.6
Pea Ridge,PERI86,1,2016-05-23,Hardwood,15
Pea Ridge,PERI86,1,2016-05-23,Total,15
Pea Ridge,PERI86,1,2021-05-19,Hardwood,7.75
Pea Ridge,PERI86,1,2021-05-19,Conifer,1.5
Pea Ridge,PERI87,1,2008-05-13,Hardwood,21.9
Pea Ridge,PERI87,1,2012-05-16,Hardwood,27
Pea Ridge,PERI87,1,2016-05-23,Hardwood,29.5
Pea Ridge,PERI87,1,2016-05-23,Total,29.5
Pea Ridge,PERI87,1,2021-05-20,Hardwood,25.5
Pea Ridge,PERI88,1,2008-05-13,Hardwood,22.8
Pea Ridge,PERI88,1,2012-05-15,Hardwood,15.8
Pea Ridge,PERI88,1,2016-05-25,Hardwood,19.5
Pea Ridge,PERI88,1,2016-05-25,Conifer,17
Pea Ridge,PERI88,1,2016-05-25,Total,19.5
Pea Ridge,PERI88,1,2021-05-22,Hardwood,22.75
Pea Ridge,PERI89,1,2008-05-16,Hardwood,15.6
Pea Ridge,PERI89,1,2012-05-15,Hardwood,15.2
Pea Ridge,PERI89,1,2016-05-23,Hardwood,16
Pea Ridge,PERI89,1,2016-05-23,Total,16
Pea Ridge,PERI89,1,2021-05-18,Hardwood,17
Pea Ridge,PERI9,1,2008-05-18,Hardwood,27.7
Pea Ridge,PERI9,1,2012-05-23,Hardwood,19.9
Pea Ridge,PERI9,1,2016-05-17,Hardwood,32
Pea Ridge,PERI9,1,2016-05-17,Total,32
Pea Ridge,PERI9,1,2021-05-17,Hardwood,28
Pea Ridge,PERI90,1,2016-05-23,Total,0
Pea Ridge,PERI91,1,2012-05-14,Hardwood,22
Pea Ridge,PERI91,1,2016-05-23,Total,0
Pea Ridge,PERI92,1,2008-05-13,Hardwood,5.7
Pea Ridge,PERI92,1,2012-05-16,Hardwood,14.1
Pea Ridge,PERI92,1,2016-05-23,Hardwood,19
Pea Ridge,PERI92,1,2016-05-23,Total,19
Pea Ridge,PERI92,1,2021-05-19,Hardwood,23.5
Pea Ridge,PERI93,1,2008-05-13,Hardwood,18.3
Pea Ridge,PERI93,1,2012-05-16,Hardwood,14
Pea Ridge,PERI93,1,2016-05-23,Hardwood,15.25
Pea Ridge,PERI93,1,2016-05-23,Total,15.25
Pea Ridge,PERI93,1,2021-05-20,Hardwood,25.5
Pea Ridge,PERI94,1,2008-05-13,Hardwood,31.1
Pea Ridge,PERI94,1,2012-05-15,Hardwood,30.6
Pea Ridge,PERI94,1,2016-05-23,Hardwood,39.75
Pea Ridge,PERI94,1,2016-05-23,Total,39.75
Pea Ridge,PERI94,1,2021-05-18,Hardwood,32.5
Pea Ridge,PERI95,1,2008-05-13,Hardwood,13.8
Pea Ridge,PERI95,1,2012-05-14,Hardwood,18
Pea Ridge,PERI95,1,2016-05-16,Hardwood,24
Pea Ridge,PERI95,1,2016-05-16,Total,24
Pea Ridge,PERI95,1,2021-05-18,Hardwood,26.5
Pea Ridge,PERI96,1,2008-05-13,Conifer,14.4
Pea Ridge,PERI96,1,2012-05-16,Hardwood,11.2
Pea Ridge,PERI96,1,2016-05-23,Hardwood,12
Pea Ridge,PERI96,1,2016-05-23,Total,12
Pea Ridge,PERI96,1,2021-05-18,Hardwood,22.7
Pea Ridge,PERI96,1,2021-05-18,Conifer,11.25
Pea Ridge,PERI97,1,2008-05-13,Hardwood,30.7
Pea Ridge,PERI97,1,2012-05-16,Hardwood,28.4
Pea Ridge,PERI97,1,2016-05-23,Hardwood,33
Pea Ridge,PERI97,1,2016-05-23,Total,33
Pea Ridge,PERI97,1,2021-05-18,Hardwood,27.5
Pea Ridge,PERI98,1,2008-05-16,Hardwood,23.9
Pea Ridge,PERI98,1,2012-05-21,Hardwood,16.7
Pea Ridge,PERI98,1,2016-05-25,Hardwood,22
Pea Ridge,PERI98,1,2016-05-25,Total,22
Pea Ridge,PERI98,1,2021-05-22,Hardwood,26
Pea Ridge,PERI99,1,2008-05-16,Hardwood,25.7
Pea Ridge,PERI99,1,2012-05-21,Hardwood,23.2
Pea Ridge,PERI99,1,2016-05-25,Hardwood,23
Pea Ridge,PERI99,1,2016-05-25,Total,23
Pea Ridge,PERI99,1,2021-05-22,Hardwood,24.5
Pipestone,PIPE1,1,2017-05-26,Total,0
Pipestone,PIPE10,1,2017-05-26,Total,0
Pipestone,PIPE11,1,2017-05-26,Total,0
Pipestone,PIPE12,1,2017-05-26,Total,0
Pipestone,PIPE13,1,2017-05-26,Total,0
Pipestone,PIPE14,1,2017-05-26,Total,0
Pipestone,PIPE15,1,2017-05-26,Total,0
Pipestone,PIPE16,1,2017-05-26,Total,0
Pipestone,PIPE17,1,2017-05-26,Total,0
Pipestone,PIPE18,1,2017-05-26,Hardwood,2
Pipestone,PIPE18,1,2017-05-26,Total,2
Pipestone,PIPE18,1,2022-05-23,Hardwood,3.3
Pipestone,PIPE19,1,2017-05-26,Hardwood,2
Pipestone,PIPE19,1,2017-05-26,Total,2
Pipestone,PIPE19,1,2022-05-23,Hardwood,10.6
Pipestone,PIPE2,1,2017-05-26,Total,0
Pipestone,PIPE20,1,2017-05-26,Total,0
Pipestone,PIPE21,1,2009-05-15,Hardwood,8.8
Pipestone,PIPE21,1,2017-05-26,Hardwood,11
Pipestone,PIPE21,1,2017-05-26,Total,11
Pipestone,PIPE21,1,2022-05-24,Hardwood,10.9
Pipestone,PIPE22,1,2017-05-26,Hardwood,4
Pipestone,PIPE22,1,2017-05-26,Total,4
Pipestone,PIPE23,1,2017-05-26,Total,0
Pipestone,PIPE24,1,2017-05-26,Total,0
Pipestone,PIPE25,1,2009-05-14,Hardwood,5.7
Pipestone,PIPE25,1,2017-05-26,Total,0
Pipestone,PIPE25,1,2022-05-23,Hardwood,5.3
Pipestone,PIPE26,1,2017-05-26,Total,0
Pipestone,PIPE27,1,2009-05-15,Hardwood,7.6
Pipestone,PIPE27,1,2013-05-15,Hardwood,10.5
Pipestone,PIPE27,1,2017-05-26,Hardwood,18
Pipestone,PIPE27,1,2017-05-26,Total,18
Pipestone,PIPE27,1,2022-05-24,Hardwood,13.7
Pipestone,PIPE28,1,2009-05-16,Hardwood,14.1
Pipestone,PIPE28,1,2017-05-26,Hardwood,12
Pipestone,PIPE28,1,2017-05-26,Total,12
Pipestone,PIPE28,1,2022-05-24,Hardwood,17.3
Pipestone,PIPE29,1,2017-05-26,Hardwood,11
Pipestone,PIPE29,1,2017-05-26,Total,11
Pipestone,PIPE29,1,2022-05-23,Hardwood,8.6
Pipestone,PIPE3,1,2017-05-26,Total,0
Pipestone,PIPE3,1,2022-05-23,Hardwood,8.4
Pipestone,PIPE30,1,2017-05-26,Total,0
Pipestone,PIPE31,1,2017-05-26,Total,0
Pipestone,PIPE32,1,2017-05-26,Total,0
Pipestone,PIPE33,1,2017-05-26,Total,0
Pipestone,PIPE33,1,2022-05-23,Hardwood,16.9
Pipestone,PIPE34,1,2009-05-14,Hardwood,11.4
Pipestone,PIPE34,1,2017-05-26,Total,0
Pipestone,PIPE34,1,2022-05-23,Hardwood,14.3
Pipestone,PIPE35,1,2017-05-26,Total,0
Pipestone,PIPE36,1,2017-05-26,Total,0
Pipestone,PIPE37,1,2017-05-26,Total,0
Pipestone,PIPE38,1,2017-05-26,Total,0
Pipestone,PIPE39,1,2009-05-14,Hardwood,11.1
Pipestone,PIPE39,1,2017-05-26,Hardwood,13
Pipestone,PIPE39,1,2017-05-26,Total,13
Pipestone,PIPE39,1,2022-05-24,Hardwood,10.4
Pipestone,PIPE4,1,2009-05-15,Hardwood,7.7
Pipestone,PIPE4,1,2017-05-26,Hardwood,9
Pipestone,PIPE4,1,2017-05-26,Total,9
Pipestone,PIPE4,1,2022-05-23,Hardwood,12.3
Pipestone,PIPE40,1,2009-05-14,Hardwood,6.1
Pipestone,PIPE40,1,2013-05-15,Hardwood,10.5
Pipestone,PIPE40,1,2017-05-26,Hardwood,7
Pipestone,PIPE40,1,2017-05-26,Total,7
Pipestone,PIPE40,1,2022-05-24,Hardwood,12.7
Pipestone,PIPE41,1,2017-05-26,Total,0
Pipestone,PIPE42,1,2017-05-26,Total,0
Pipestone,PIPE43,1,2017-05-26,Total,0
Pipestone,PIPE44,1,2017-05-26,Total,0
Pipestone,PIPE45,1,2017-05-26,Total,1
Pipestone,PIPE46,1,2017-05-26,Total,0
Pipestone,PIPE47,1,2017-05-26,Total,0
Pipestone,PIPE48,1,2017-05-26,Total,0
Pipestone,PIPE49,1,2017-05-26,Total,0
Pipestone,PIPE49,1,2022-05-23,Hardwood,6.1
Pipestone,PIPE5,1,2017-05-26,Total,0
Pipestone,PIPE50,1,2017-05-26,Total,0
Pipestone,PIPE51,1,2017-05-26,Total,0
Pipestone,PIPE52,1,2017-05-26,Total,0
Pipestone,PIPE53,1,2017-05-26,Total,0
Pipestone,PIPE54,1,2017-05-26,Total,0
Pipestone,PIPE55,1,2017-05-26,Total,0
Pipestone,PIPE56,1,2017-05-26,Total,0
Pipestone,PIPE57,1,2017-05-26,Total,0
Pipestone,PIPE58,1,2009-05-14,Hardwood,7.8
Pipestone,PIPE58,1,2013-05-15,Hardwood,8
Pipestone,PIPE58,1,2017-05-26,Hardwood,8
Pipestone,PIPE58,1,2017-05-26,Total,8
Pipestone,PIPE58,1,2022-05-23,Hardwood,7.3
Pipestone,PIPE59,1,2017-05-26,Total,0
Pipestone,PIPE6,1,2017-05-26,Total,0
Pipestone,PIPE60,1,2017-05-26,Total,0
Pipestone,PIPE61,1,2017-05-26,Total,0
Pipestone,PIPE62,1,2017-05-26,Total,0
Pipestone,PIPE63,1,2017-05-26,Total,0
Pipestone,PIPE64,1,2017-05-26,Total,0
Pipestone,PIPE65,1,2017-05-26,Total,0
Pipestone,PIPE66,1,2017-05-26,Total,0
Pipestone,PIPE67,1,2017-05-26,Total,0
Pipestone,PIPE68,1,2017-05-26,Total,0
Pipestone,PIPE7,1,2017-05-26,Total,0
Pipestone,PIPE7,1,2022-05-23,Hardwood,7.3
Pipestone,PIPE8,1,2017-05-26,Total,0
Pipestone,PIPE9,1,2009-05-15,Hardwood,13
Pipestone,PIPE9,1,2017-05-26,Hardwood,12
Pipestone,PIPE9,1,2017-05-26,Total,12
Pipestone,PIPE9,1,2022-05-23,Hardwood,12
Tallgrass Prairie,TAPR139,2,2001-06-08,Hardwood,6
Tallgrass Prairie,TAPR139,2,2002-06-13,Hardwood,7.5
Tallgrass Prairie,TAPR155,1,2004-05-14,Hardwood,8
Tallgrass Prairie,TAPR159,1,2001-05-25,Hardwood,27
Tallgrass Prairie,TAPR159,1,2002-05-30,Hardwood,26
Tallgrass Prairie,TAPR159,1,2004-05-25,Hardwood,34
Tallgrass Prairie,TAPR159,1,2005-05-19,Hardwood,23
Tallgrass Prairie,TAPR159,1,2006-05-20,Hardwood,21
Tallgrass Prairie,TAPR159,1,2007-05-21,Hardwood,25
Tallgrass Prairie,TAPR159,1,2008-06-04,Hardwood,29.1
Tallgrass Prairie,TAPR159,1,2010-05-22,Hardwood,24
Tallgrass Prairie,TAPR159,1,2014-05-20,Hardwood,22
Tallgrass Prairie,TAPR159,1,2018-05-25,Hardwood,16
Tallgrass Prairie,TAPR159,3,2001-05-25,Hardwood,15
Tallgrass Prairie,TAPR159,3,2002-05-30,Hardwood,16
Tallgrass Prairie,TAPR159,3,2004-05-25,Hardwood,30
Tallgrass Prairie,TAPR159,3,2005-05-19,Hardwood,13.4
Tallgrass Prairie,TAPR159,3,2006-05-20,Hardwood,15
Tallgrass Prairie,TAPR159,4,2001-05-25,Hardwood,16.5
Tallgrass Prairie,TAPR159,4,2002-05-30,Hardwood,16.75
Tallgrass Prairie,TAPR159,4,2004-05-25,Hardwood,8
Tallgrass Prairie,TAPR159,4,2005-05-19,Hardwood,7.5
Tallgrass Prairie,TAPR159,4,2006-05-20,Hardwood,13.5
Tallgrass Prairie,TAPR160,1,2002-05-30,Hardwood,4.25
Tallgrass Prairie,TAPR160,1,2004-05-25,Hardwood,24
Tallgrass Prairie,TAPR160,1,2005-05-19,Hardwood,6
Tallgrass Prairie,TAPR160,1,2006-05-20,Hardwood,10.75
Tallgrass Prairie,TAPR160,1,2007-05-21,Hardwood,10
Tallgrass Prairie,TAPR160,1,2008-06-04,Hardwood,12.2
Tallgrass Prairie,TAPR160,1,2010-05-22,Hardwood,11.5
Tallgrass Prairie,TAPR160,1,2014-05-19,Hardwood,14.5
Tallgrass Prairie,TAPR160,1,2018-05-25,Hardwood,13
Tallgrass Prairie,TAPR160,2,2001-05-24,Hardwood,6.75
Tallgrass Prairie,TAPR160,2,2002-05-30,Hardwood,14
Tallgrass Prairie,TAPR160,2,2005-05-19,Hardwood,7.2
Tallgrass Prairie,TAPR160,2,2006-05-20,Hardwood,16
Tallgrass Prairie,TAPR160,3,2001-05-24,Hardwood,19
Tallgrass Prairie,TAPR160,3,2002-05-30,Hardwood,26
Tallgrass Prairie,TAPR160,3,2004-05-25,Hardwood,13.5
Tallgrass Prairie,TAPR160,3,2005-05-19,Hardwood,14.25
Tallgrass Prairie,TAPR160,3,2006-05-20,Hardwood,13
Tallgrass Prairie,TAPR160,4,2001-05-24,Hardwood,12
Tallgrass Prairie,TAPR160,4,2004-05-25,Hardwood,16
Tallgrass Prairie,TAPR160,4,2006-05-20,Hardwood,10
Tallgrass Prairie,TAPR161,1,2001-05-24,Hardwood,5
Tallgrass Prairie,TAPR161,1,2002-05-29,Hardwood,8.75
Tallgrass Prairie,TAPR161,1,2005-05-19,Hardwood,5.4
Tallgrass Prairie,TAPR161,1,2006-05-20,Hardwood,7
Tallgrass Prairie,TAPR161,1,2007-05-21,Hardwood,5
Tallgrass Prairie,TAPR161,1,2008-06-04,Hardwood,6.9
Tallgrass Prairie,TAPR161,1,2010-05-22,Hardwood,7.5
Tallgrass Prairie,TAPR161,1,2014-05-20,Hardwood,6
Tallgrass Prairie,TAPR161,4,2001-05-24,Hardwood,11.5
Tallgrass Prairie,TAPR161,4,2002-05-29,Hardwood,18.5
Tallgrass Prairie,TAPR161,4,2004-05-25,Hardwood,14.5
Tallgrass Prairie,TAPR161,4,2005-05-19,Hardwood,8.75
Tallgrass Prairie,TAPR161,4,2006-05-20,Hardwood,13
Tallgrass Prairie,TAPR162,1,2001-05-24,Hardwood,15
Tallgrass Prairie,TAPR162,1,2002-05-30,Hardwood,12.5
Tallgrass Prairie,TAPR162,1,2004-05-25,Hardwood,21
Tallgrass Prairie,TAPR162,1,2005-05-19,Hardwood,13.2
Tallgrass Prairie,TAPR162,1,2006-05-22,Hardwood,15
Tallgrass Prairie,TAPR162,1,2007-05-21,Hardwood,16
Tallgrass Prairie,TAPR162,1,2008-06-04,Hardwood,19.9
Tallgrass Prairie,TAPR162,1,2010-05-22,Hardwood,15
Tallgrass Prairie,TAPR162,1,2014-05-20,Hardwood,12.75
Tallgrass Prairie,TAPR162,2,2001-05-24,Hardwood,7
Tallgrass Prairie,TAPR162,2,2002-05-30,Hardwood,10.25
Tallgrass Prairie,TAPR162,2,2005-05-19,Hardwood,7
Tallgrass Prairie,TAPR162,3,2005-05-19,Hardwood,13.75
Tallgrass Prairie,TAPR162,3,2006-05-22,Hardwood,22
Tallgrass Prairie,TAPR162,4,2001-05-24,Hardwood,15.5
Tallgrass Prairie,TAPR162,4,2002-05-30,Hardwood,20
Tallgrass Prairie,TAPR162,4,2004-05-25,Hardwood,24
Tallgrass Prairie,TAPR162,4,2005-05-19,Hardwood,18.9
Tallgrass Prairie,TAPR162,4,2006-05-22,Hardwood,22
Tallgrass Prairie,TAPR163,1,2001-05-24,Hardwood,14.75
Tallgrass Prairie,TAPR163,1,2002-06-03,Hardwood,14.25
Tallgrass Prairie,TAPR163,1,2004-05-25,Hardwood,14.5
Tallgrass Prairie,TAPR163,1,2005-05-19,Hardwood,15
Tallgrass Prairie,TAPR163,1,2006-05-22,Hardwood,17
Tallgrass Prairie,TAPR163,1,2007-05-21,Hardwood,18
Tallgrass Prairie,TAPR163,1,2008-06-04,Hardwood,16.6
Tallgrass Prairie,TAPR163,1,2010-05-22,Hardwood,17
Tallgrass Prairie,TAPR163,1,2014-05-20,Hardwood,13.5
Tallgrass Prairie,TAPR163,2,2001-05-24,Hardwood,26
Tallgrass Prairie,TAPR163,2,2002-06-03,Hardwood,26
Tallgrass Prairie,TAPR163,2,2004-05-25,Hardwood,14
Tallgrass Prairie,TAPR163,2,2005-05-19,Hardwood,14.5
Tallgrass Prairie,TAPR163,2,2006-05-22,Hardwood,20
Tallgrass Prairie,TAPR163,4,2001-05-24,Hardwood,8
Tallgrass Prairie,TAPR163,4,2002-06-03,Hardwood,12.75
Tallgrass Prairie,TAPR163,4,2004-05-25,Hardwood,9
Tallgrass Prairie,TAPR163,4,2005-05-19,Hardwood,8.25
Tallgrass Prairie,TAPR163,4,2006-05-22,Hardwood,10
Tallgrass Prairie,TAPR164,1,2001-06-07,Hardwood,11.5
Tallgrass Prairie,TAPR164,1,2002-06-01,Hardwood,20.5
Tallgrass Prairie,TAPR164,1,2005-05-17,Hardwood,13.3
