ParkUnit,Plot,SubPlot,EventDate,CanopyType,CanopyHeight
Tallgrass Prairie,TAPR164,1,2006-05-18,Hardwood,16
Tallgrass Prairie,TAPR164,1,2007-05-17,Hardwood,12.5
Tallgrass Prairie,TAPR164,1,2008-06-05,Hardwood,12.6
Tallgrass Prairie,TAPR164,1,2010-05-23,Hardwood,15
Tallgrass Prairie,TAPR164,1,2014-05-17,Hardwood,18
Tallgrass Prairie,TAPR164,1,2018-05-22,Hardwood,16
Tallgrass Prairie,TAPR164,2,2001-06-07,Hardwood,25.5
Tallgrass Prairie,TAPR164,2,2002-06-01,Hardwood,34
Tallgrass Prairie,TAPR165,1,2002-06-01,Hardwood,29.5
Tallgrass Prairie,TAPR165,1,2005-05-20,Hardwood,12.8
Tallgrass Prairie,TAPR165,1,2006-05-18,Hardwood,15.5
Tallgrass Prairie,TAPR165,1,2007-05-17,Hardwood,14
Tallgrass Prairie,TAPR165,1,2008-06-05,Hardwood,20.8
Tallgrass Prairie,TAPR165,1,2010-05-23,Hardwood,28
Tallgrass Prairie,TAPR165,1,2014-05-17,Hardwood,18.75
Tallgrass Prairie,TAPR165,1,2018-05-22,Hardwood,15
Tallgrass Prairie,TAPR166,1,2001-06-07,Hardwood,8.75
Tallgrass Prairie,TAPR166,1,2002-06-01,Hardwood,29
Tallgrass Prairie,TAPR166,1,2004-05-24,Hardwood,23
Tallgrass Prairie,TAPR166,1,2005-05-20,Hardwood,10.05
Tallgrass Prairie,TAPR166,1,2006-05-18,Hardwood,32
Tallgrass Prairie,TAPR166,1,2007-05-17,Hardwood,23
Tallgrass Prairie,TAPR166,1,2008-06-05,Hardwood,20.1
Tallgrass Prairie,TAPR166,1,2010-05-23,Hardwood,30
Tallgrass Prairie,TAPR166,1,2014-05-17,Hardwood,27.5
Tallgrass Prairie,TAPR166,1,2018-05-22,Hardwood,25
Tallgrass Prairie,TAPR166,2,2001-06-07,Hardwood,7.75
Tallgrass Prairie,TAPR166,2,2002-06-01,Hardwood,18.5
Tallgrass Prairie,TAPR166,2,2004-05-24,Hardwood,29
Tallgrass Prairie,TAPR166,2,2005-05-20,Hardwood,27
Tallgrass Prairie,TAPR166,2,2006-05-18,Hardwood,30
Tallgrass Prairie,TAPR167,1,2001-06-07,Hardwood,32
Tallgrass Prairie,TAPR167,1,2002-06-01,Hardwood,24.25
Tallgrass Prairie,TAPR167,1,2004-05-24,Hardwood,32.25
Tallgrass Prairie,TAPR167,1,2005-05-20,Hardwood,23.75
Tallgrass Prairie,TAPR167,1,2006-05-18,Hardwood,26
Tallgrass Prairie,TAPR167,1,2007-05-17,Hardwood,14.5
Tallgrass Prairie,TAPR167,1,2008-06-05,Hardwood,28
Tallgrass Prairie,TAPR167,1,2010-05-24,Hardwood,35
Tallgrass Prairie,TAPR167,1,2014-05-17,Hardwood,20.5
Tallgrass Prairie,TAPR167,1,2018-05-22,Hardwood,18
Tallgrass Prairie,TAPR168,1,2001-06-07,Hardwood,29
Tallgrass Prairie,TAPR168,1,2002-06-01,Hardwood,26
Tallgrass Prairie,TAPR168,1,2004-05-24,Hardwood,23.5
Tallgrass Prairie,TAPR168,1,2005-05-20,Hardwood,23.75
Tallgrass Prairie,TAPR168,1,2006-05-18,Hardwood,23
Tallgrass Prairie,TAPR168,1,2007-05-22,Hardwood,22
Tallgrass Prairie,TAPR168,1,2008-06-05,Hardwood,26.5
Tallgrass Prairie,TAPR168,1,2010-05-24,Hardwood,38
Tallgrass Prairie,TAPR168,1,2014-05-17,Hardwood,27.5
Tallgrass Prairie,TAPR168,1,2018-05-22,Hardwood,15
Tallgrass Prairie,TAPR168,4,2001-06-07,Hardwood,34
Tallgrass Prairie,TAPR168,4,2002-06-01,Hardwood,29
Tallgrass Prairie,TAPR168,4,2004-05-24,Hardwood,15
Tallgrass Prairie,TAPR168,4,2005-05-20,Hardwood,15.75
Tallgrass Prairie,TAPR168,4,2006-05-18,Hardwood,24
Tallgrass Prairie,TAPR169,1,2001-06-07,Hardwood,23
Tallgrass Prairie,TAPR169,1,2002-06-01,Hardwood,16.25
Tallgrass Prairie,TAPR169,1,2004-05-26,Hardwood,28
Tallgrass Prairie,TAPR169,1,2005-05-20,Hardwood,18
Tallgrass Prairie,TAPR169,1,2006-05-18,Hardwood,34
Tallgrass Prairie,TAPR169,1,2007-05-22,Hardwood,11
Tallgrass Prairie,TAPR169,1,2008-06-05,Hardwood,32.3
Tallgrass Prairie,TAPR169,1,2010-05-24,Hardwood,32.5
Tallgrass Prairie,TAPR169,1,2014-05-17,Hardwood,25
Tallgrass Prairie,TAPR169,1,2018-05-22,Hardwood,29
Tallgrass Prairie,TAPR169,4,2001-06-07,Hardwood,29
Tallgrass Prairie,TAPR169,4,2002-06-01,Hardwood,29
Tallgrass Prairie,TAPR169,4,2004-05-26,Hardwood,22
Tallgrass Prairie,TAPR169,4,2005-05-20,Hardwood,23.4
Tallgrass Prairie,TAPR169,4,2006-05-18,Hardwood,22
Tallgrass Prairie,TAPR170,1,2001-06-07,Hardwood,29.5
Tallgrass Prairie,TAPR170,1,2002-06-01,Hardwood,26
Tallgrass Prairie,TAPR170,1,2004-05-26,Hardwood,38
Tallgrass Prairie,TAPR170,1,2005-05-20,Hardwood,25.5
Tallgrass Prairie,TAPR170,1,2006-05-18,Hardwood,32
Tallgrass Prairie,TAPR170,1,2007-05-22,Hardwood,18
Tallgrass Prairie,TAPR170,1,2008-06-05,Hardwood,36.2
Tallgrass Prairie,TAPR170,1,2010-05-24,Hardwood,20
Tallgrass Prairie,TAPR170,1,2014-05-17,Hardwood,22
Tallgrass Prairie,TAPR170,1,2018-05-22,Hardwood,21
Tallgrass Prairie,TAPR170,3,2005-05-20,Hardwood,8.64
Tallgrass Prairie,TAPR170,4,2001-06-07,Hardwood,26
Tallgrass Prairie,TAPR170,4,2002-06-01,Hardwood,16.75
Tallgrass Prairie,TAPR170,4,2005-05-20,Hardwood,13
Tallgrass Prairie,TAPR170,4,2006-05-18,Hardwood,26
Tallgrass Prairie,TAPR171,1,2001-06-07,Hardwood,28.5
Tallgrass Prairie,TAPR171,1,2002-06-01,Hardwood,20
Tallgrass Prairie,TAPR171,1,2004-05-27,Hardwood,16.25
Tallgrass Prairie,TAPR171,1,2005-05-20,Hardwood,7
Tallgrass Prairie,TAPR171,1,2006-05-18,Hardwood,21
Tallgrass Prairie,TAPR171,1,2008-06-05,Hardwood,16.1
Tallgrass Prairie,TAPR171,1,2010-05-24,Hardwood,9.75
Tallgrass Prairie,TAPR171,1,2014-05-17,Hardwood,19.5
Tallgrass Prairie,TAPR171,1,2018-05-21,Hardwood,10
Tallgrass Prairie,TAPR172,1,2001-06-07,Hardwood,21.5
Tallgrass Prairie,TAPR172,1,2002-05-31,Hardwood,24.75
Tallgrass Prairie,TAPR172,1,2004-05-27,Hardwood,27.75
Tallgrass Prairie,TAPR172,1,2005-05-20,Hardwood,22
Tallgrass Prairie,TAPR172,1,2006-05-18,Hardwood,23
Tallgrass Prairie,TAPR172,1,2007-05-18,Hardwood,24
Tallgrass Prairie,TAPR172,1,2008-06-05,Hardwood,17.3
Tallgrass Prairie,TAPR172,1,2010-05-24,Hardwood,2
Tallgrass Prairie,TAPR172,1,2014-05-17,Hardwood,26.5
Tallgrass Prairie,TAPR172,1,2018-05-21,Hardwood,35
Tallgrass Prairie,TAPR172,3,2001-06-07,Hardwood,23
Tallgrass Prairie,TAPR172,3,2002-05-31,Hardwood,20
Tallgrass Prairie,TAPR172,3,2004-05-27,Hardwood,26
Tallgrass Prairie,TAPR172,3,2005-05-20,Hardwood,20.5
Tallgrass Prairie,TAPR172,3,2006-05-18,Hardwood,31
Tallgrass Prairie,TAPR172,4,2001-06-07,Hardwood,17.5
Tallgrass Prairie,TAPR172,4,2002-05-31,Hardwood,22.5
Tallgrass Prairie,TAPR172,4,2005-05-20,Hardwood,22.5
Tallgrass Prairie,TAPR172,4,2006-05-18,Hardwood,21
Tallgrass Prairie,TAPR173,1,2001-06-09,Hardwood,26
Tallgrass Prairie,TAPR173,1,2002-05-31,Hardwood,26
Tallgrass Prairie,TAPR173,1,2004-05-27,Hardwood,34
Tallgrass Prairie,TAPR173,1,2005-05-20,Hardwood,26.75
Tallgrass Prairie,TAPR173,1,2006-05-18,Hardwood,25
Tallgrass Prairie,TAPR173,1,2007-05-18,Hardwood,29
Tallgrass Prairie,TAPR173,1,2008-06-05,Hardwood,25.7
Tallgrass Prairie,TAPR173,1,2010-05-24,Hardwood,40
Tallgrass Prairie,TAPR173,1,2014-05-17,Hardwood,34
Tallgrass Prairie,TAPR173,1,2018-05-21,Hardwood,32
Tallgrass Prairie,TAPR173,2,2001-06-09,Hardwood,10.5
Tallgrass Prairie,TAPR173,2,2002-05-31,Hardwood,20.5
Tallgrass Prairie,TAPR173,2,2004-05-27,Hardwood,27
Tallgrass Prairie,TAPR173,2,2005-05-20,Hardwood,11.25
Tallgrass Prairie,TAPR173,2,2006-05-18,Hardwood,22
Tallgrass Prairie,TAPR173,4,2001-06-09,Hardwood,19.5
Tallgrass Prairie,TAPR174,1,2001-06-09,Hardwood,17
Tallgrass Prairie,TAPR174,1,2002-05-31,Hardwood,19.75
Tallgrass Prairie,TAPR174,1,2004-05-13,Hardwood,20
Tallgrass Prairie,TAPR174,1,2005-05-20,Hardwood,20.25
Tallgrass Prairie,TAPR174,1,2006-05-22,Hardwood,20
Tallgrass Prairie,TAPR174,1,2007-05-18,Hardwood,21
Tallgrass Prairie,TAPR174,1,2008-06-05,Hardwood,22.4
Tallgrass Prairie,TAPR174,1,2010-05-15,Hardwood,19
Tallgrass Prairie,TAPR174,1,2014-05-17,Hardwood,25
Tallgrass Prairie,TAPR174,1,2018-05-21,Hardwood,9.5
Tallgrass Prairie,TAPR174,2,2001-06-09,Hardwood,15.75
Tallgrass Prairie,TAPR174,2,2002-05-31,Hardwood,22.5
Tallgrass Prairie,TAPR174,2,2004-05-13,Hardwood,26
Tallgrass Prairie,TAPR174,2,2005-05-20,Hardwood,23.8
Tallgrass Prairie,TAPR174,2,2006-05-22,Hardwood,30
Tallgrass Prairie,TAPR175,1,2001-06-08,Hardwood,12.5
Tallgrass Prairie,TAPR175,1,2002-05-31,Hardwood,23
Tallgrass Prairie,TAPR175,1,2004-05-13,Hardwood,20
Tallgrass Prairie,TAPR175,1,2005-05-18,Hardwood,12.8
Tallgrass Prairie,TAPR175,1,2006-05-22,Hardwood,12
Tallgrass Prairie,TAPR175,1,2007-05-18,Hardwood,13
Tallgrass Prairie,TAPR175,1,2008-06-05,Hardwood,15.8
Tallgrass Prairie,TAPR175,1,2010-05-15,Hardwood,12
Tallgrass Prairie,TAPR175,1,2014-05-17,Hardwood,35
Tallgrass Prairie,TAPR175,1,2018-05-22,Hardwood,3
Tallgrass Prairie,TAPR175,2,2001-06-08,Hardwood,14
Tallgrass Prairie,TAPR175,2,2002-05-31,Hardwood,30
Tallgrass Prairie,TAPR175,2,2004-05-13,Hardwood,22
Tallgrass Prairie,TAPR175,2,2005-05-18,Hardwood,22.5
Tallgrass Prairie,TAPR175,2,2006-05-22,Hardwood,24
Tallgrass Prairie,TAPR175,4,2001-06-08,Hardwood,15.75
Tallgrass Prairie,TAPR175,4,2002-05-31,Hardwood,29
Tallgrass Prairie,TAPR175,4,2004-05-13,Hardwood,30.5
Tallgrass Prairie,TAPR175,4,2005-05-18,Hardwood,16
Tallgrass Prairie,TAPR175,4,2006-05-22,Hardwood,36
Tallgrass Prairie,TAPR176,1,2001-05-25,Hardwood,17.5
Tallgrass Prairie,TAPR176,1,2002-05-30,Hardwood,24.5
Tallgrass Prairie,TAPR176,1,2004-05-25,Hardwood,32
Tallgrass Prairie,TAPR176,1,2005-05-19,Hardwood,24
Tallgrass Prairie,TAPR176,1,2006-05-20,Hardwood,27
Tallgrass Prairie,TAPR176,1,2007-05-21,Hardwood,23
Tallgrass Prairie,TAPR176,1,2008-06-04,Hardwood,30.4
Tallgrass Prairie,TAPR176,1,2010-05-22,Hardwood,23.5
Tallgrass Prairie,TAPR176,1,2014-05-20,Hardwood,23
Tallgrass Prairie,TAPR176,1,2018-05-25,Hardwood,20
Tallgrass Prairie,TAPR176,2,2001-05-25,Hardwood,12
Tallgrass Prairie,TAPR176,2,2002-05-30,Hardwood,14
Tallgrass Prairie,TAPR176,2,2004-05-25,Hardwood,12
Tallgrass Prairie,TAPR176,2,2005-05-19,Hardwood,14
Tallgrass Prairie,TAPR176,2,2006-05-20,Hardwood,16
Tallgrass Prairie,TAPR179,3,2002-05-30,Hardwood,12.5
Tallgrass Prairie,TAPR181,4,2002-05-30,Hardwood,2
Tallgrass Prairie,TAPR2,1,2001-05-25,Hardwood,15.5
Tallgrass Prairie,TAPR2,1,2002-05-30,Hardwood,11.75
Tallgrass Prairie,TAPR2,1,2008-06-04,Hardwood,12.4
Tallgrass Prairie,TAPR2,1,2010-05-21,Hardwood,12.5
Tallgrass Prairie,TAPR2,1,2014-05-19,Hardwood,13.5
Tallgrass Prairie,TAPR2,2,2001-05-25,Hardwood,13.25
Tallgrass Prairie,TAPR2,2,2002-05-30,Hardwood,10
Tallgrass Prairie,TAPR217,3,2002-05-31,Hardwood,3
Tallgrass Prairie,TAPR217,3,2005-05-18,Hardwood,4.7
Tallgrass Prairie,TAPR226,4,2002-05-28,Hardwood,10.25
Tallgrass Prairie,TAPR233,1,2002-06-14,Hardwood,7.5
Tallgrass Prairie,TAPR233,1,2005-05-23,Hardwood,8
Tallgrass Prairie,TAPR233,1,2010-05-23,Hardwood,8.5
Tallgrass Prairie,TAPR233,1,2014-05-17,Hardwood,7
Tallgrass Prairie,TAPR237,3,2002-06-14,Hardwood,22
Tallgrass Prairie,TAPR254,2,2002-06-14,Hardwood,19.5
Tallgrass Prairie,TAPR260,1,2002-06-12,Hardwood,11.5
Tallgrass Prairie,TAPR260,1,2006-05-17,Hardwood,13
Tallgrass Prairie,TAPR260,2,2002-06-12,Hardwood,10.5
Tallgrass Prairie,TAPR260,2,2006-05-17,Hardwood,10.6
Wilson's Creek,WICR1,1,2016-05-18,Total,0
Wilson's Creek,WICR1,1,2020-06-08,Hardwood,0
Wilson's Creek,WICR1,1,2020-06-08,Conifer,0
Wilson's Creek,WICR10,1,2008-05-22,Conifer,7.3
Wilson's Creek,WICR10,1,2008-05-22,Hardwood,11.4
Wilson's Creek,WICR10,1,2012-06-01,Conifer,6.1
Wilson's Creek,WICR10,1,2012-06-01,Hardwood,18.7
Wilson's Creek,WICR10,1,2016-05-19,Hardwood,12.5
Wilson's Creek,WICR10,1,2016-05-19,Conifer,8.5
Wilson's Creek,WICR10,1,2016-05-19,Total,12.5
Wilson's Creek,WICR10,1,2020-06-09,Hardwood,19.75
Wilson's Creek,WICR10,1,2020-06-09,Conifer,9.5
Wilson's Creek,WICR11,1,2008-05-20,Hardwood,20.2
Wilson's Creek,WICR11,1,2012-05-29,Hardwood,22.4
Wilson's Creek,WICR11,1,2016-05-20,Hardwood,21.75
Wilson's Creek,WICR11,1,2016-05-20,Total,21.75
Wilson's Creek,WICR11,1,2020-06-10,Hardwood,6.5
Wilson's Creek,WICR11,1,2020-06-10,Conifer,0
Wilson's Creek,WICR12,1,2008-05-22,Conifer,10.6
Wilson's Creek,WICR12,1,2008-05-22,Hardwood,13.5
Wilson's Creek,WICR12,1,2012-06-01,Conifer,7
Wilson's Creek,WICR12,1,2012-06-01,Hardwood,10.7
Wilson's Creek,WICR12,1,2016-05-19,Hardwood,13
Wilson's Creek,WICR12,1,2016-05-19,Conifer,9.5
Wilson's Creek,WICR12,1,2016-05-19,Total,13
Wilson's Creek,WICR12,1,2020-06-09,Hardwood,19.25
Wilson's Creek,WICR12,1,2020-06-09,Conifer,13
Wilson's Creek,WICR14,1,2012-05-30,Hardwood,15.5
Wilson's Creek,WICR14,1,2016-05-19,Hardwood,5.25
Wilson's Creek,WICR14,1,2016-05-19,Total,5.25
Wilson's Creek,WICR14,1,2020-06-10,Hardwood,0
Wilson's Creek,WICR14,1,2020-06-10,Conifer,0
Wilson's Creek,WICR15,1,2008-05-22,Hardwood,15.1
Wilson's Creek,WICR15,1,2012-06-01,Hardwood,10.3
Wilson's Creek,WICR15,1,2016-05-19,Hardwood,13.5
Wilson's Creek,WICR15,1,2016-05-19,Total,13.5
Wilson's Creek,WICR15,1,2020-06-09,Hardwood,24.75
Wilson's Creek,WICR15,1,2020-06-09,Conifer,5.5
Wilson's Creek,WICR16,1,2008-05-20,Hardwood,4.4
Wilson's Creek,WICR16,1,2012-05-30,Hardwood,10.5
Wilson's Creek,WICR16,1,2016-05-20,Hardwood,8.25
Wilson's Creek,WICR16,1,2016-05-20,Total,8.25
Wilson's Creek,WICR16,1,2020-06-10,Hardwood,13
Wilson's Creek,WICR16,1,2020-06-10,Conifer,4.5
Wilson's Creek,WICR17,1,2016-05-19,Total,0
Wilson's Creek,WICR17,1,2020-06-09,Hardwood,0
Wilson's Creek,WICR17,1,2020-06-09,Conifer,0
Wilson's Creek,WICR18,1,2016-05-20,Total,0
Wilson's Creek,WICR18,1,2020-06-10,Hardwood,0
Wilson's Creek,WICR18,1,2020-06-10,Conifer,0
Wilson's Creek,WICR19,1,2008-05-21,Hardwood,7.7
Wilson's Creek,WICR19,1,2012-05-31,Hardwood,12.7
Wilson's Creek,WICR19,1,2016-05-19,Hardwood,10.5
Wilson's Creek,WICR19,1,2016-05-19,Total,10.5
Wilson's Creek,WICR19,1,2020-06-10,Hardwood,13.5
Wilson's Creek,WICR19,1,2020-06-10,Conifer,0
Wilson's Creek,WICR2,1,2008-05-20,Hardwood,17.1
Wilson's Creek,WICR2,1,2012-05-31,Hardwood,17.4
Wilson's Creek,WICR2,1,2016-05-19,Hardwood,25
Wilson's Creek,WICR2,1,2016-05-19,Total,25
Wilson's Creek,WICR2,1,2020-06-08,Hardwood,29.5
Wilson's Creek,WICR2,1,2020-06-08,Conifer,0
Wilson's Creek,WICR20,1,2016-05-19,Total,0
Wilson's Creek,WICR20,1,2020-06-09,Hardwood,0
Wilson's Creek,WICR20,1,2020-06-09,Conifer,0
Wilson's Creek,WICR21,1,2008-05-21,Hardwood,5.6
Wilson's Creek,WICR21,1,2012-05-29,Hardwood,12.9
Wilson's Creek,WICR21,1,2016-05-19,Hardwood,14
Wilson's Creek,WICR21,1,2016-05-19,Total,14
Wilson's Creek,WICR21,1,2020-06-10,Hardwood,15.5
Wilson's Creek,WICR21,1,2020-06-10,Conifer,0
Wilson's Creek,WICR22,1,2016-05-19,Total,0
Wilson's Creek,WICR22,1,2020-06-09,Hardwood,0
Wilson's Creek,WICR22,1,2020-06-09,Conifer,0
Wilson's Creek,WICR23,1,2016-05-19,Total,0
Wilson's Creek,WICR23,1,2020-06-08,Hardwood,0
Wilson's Creek,WICR23,1,2020-06-08,Conifer,0
Wilson's Creek,WICR24,1,2008-05-21,Hardwood,17.6
Wilson's Creek,WICR24,1,2012-05-30,Hardwood,45.5
Wilson's Creek,WICR24,1,2016-05-19,Hardwood,32
Wilson's Creek,WICR24,1,2016-05-19,Conifer,8
Wilson's Creek,WICR24,1,2016-05-19,Total,32
Wilson's Creek,WICR24,1,2020-06-11,Hardwood,24.75
Wilson's Creek,WICR24,1,2020-06-11,Conifer,4.25
Wilson's Creek,WICR25,1,2008-05-22,Hardwood,13.1
Wilson's Creek,WICR25,1,2012-05-31,Hardwood,18.7
Wilson's Creek,WICR25,1,2016-05-19,Hardwood,15
Wilson's Creek,WICR25,1,2016-05-19,Total,15
Wilson's Creek,WICR25,1,2020-06-09,Hardwood,17.5
Wilson's Creek,WICR25,1,2020-06-09,Conifer,0
Wilson's Creek,WICR26,1,2008-05-21,Hardwood,18.2
Wilson's Creek,WICR26,1,2012-05-29,Hardwood,27.8
Wilson's Creek,WICR26,1,2016-05-19,Hardwood,27
Wilson's Creek,WICR26,1,2016-05-19,Total,27
Wilson's Creek,WICR26,1,2020-06-10,Hardwood,11.5
Wilson's Creek,WICR26,1,2020-06-10,Conifer,0
Wilson's Creek,WICR27,1,2008-05-22,Hardwood,16.7
Wilson's Creek,WICR27,1,2012-05-30,Hardwood,18.6
Wilson's Creek,WICR27,1,2016-05-19,Hardwood,17
Wilson's Creek,WICR27,1,2016-05-19,Total,17
Wilson's Creek,WICR27,1,2020-06-10,Hardwood,28.5
Wilson's Creek,WICR27,1,2020-06-10,Conifer,0
Wilson's Creek,WICR28,1,2008-05-21,Hardwood,10.6
Wilson's Creek,WICR28,1,2012-05-29,Hardwood,14.1
Wilson's Creek,WICR28,1,2016-05-19,Hardwood,14.5
Wilson's Creek,WICR28,1,2016-05-19,Total,14.5
Wilson's Creek,WICR29,1,2008-05-21,Hardwood,9.7
Wilson's Creek,WICR29,1,2016-05-19,Hardwood,13.5
Wilson's Creek,WICR29,1,2016-05-19,Total,13.5
Wilson's Creek,WICR29,1,2020-06-11,Hardwood,13
Wilson's Creek,WICR29,1,2020-06-11,Conifer,0
Wilson's Creek,WICR3,1,2008-05-20,Conifer,7
Wilson's Creek,WICR3,1,2008-05-20,Hardwood,5.3
Wilson's Creek,WICR3,1,2012-05-29,Conifer,8
Wilson's Creek,WICR3,1,2012-05-29,Hardwood,7.5
Wilson's Creek,WICR3,1,2016-05-19,Hardwood,8.25
Wilson's Creek,WICR3,1,2016-05-19,Conifer,8.5
Wilson's Creek,WICR3,1,2016-05-19,Total,8.5
Wilson's Creek,WICR3,1,2020-06-08,Hardwood,13
Wilson's Creek,WICR3,1,2020-06-08,Conifer,0
Wilson's Creek,WICR30,1,2016-05-19,Total,0
Wilson's Creek,WICR30,1,2020-06-10,Hardwood,0
Wilson's Creek,WICR30,1,2020-06-10,Conifer,0
Wilson's Creek,WICR31,1,2016-05-19,Hardwood,18.5
Wilson's Creek,WICR31,1,2016-05-19,Total,18.5
Wilson's Creek,WICR31,1,2020-06-10,Hardwood,21
Wilson's Creek,WICR31,1,2020-06-10,Conifer,0
Wilson's Creek,WICR32,1,2016-05-19,Total,0
Wilson's Creek,WICR32,1,2020-06-10,Hardwood,0
Wilson's Creek,WICR32,1,2020-06-10,Conifer,0
Wilson's Creek,WICR33,1,2008-05-21,Conifer,15.5
Wilson's Creek,WICR33,1,2008-05-21,Hardwood,18.9
Wilson's Creek,WICR33,1,2012-05-30,Conifer,19
Wilson's Creek,WICR33,1,2012-05-30,Hardwood,26.7
Wilson's Creek,WICR33,1,2016-05-19,Hardwood,26
Wilson's Creek,WICR33,1,2016-05-19,Conifer,16
Wilson's Creek,WICR33,1,2016-05-19,Total,26
Wilson's Creek,WICR33,1,2020-06-11,Hardwood,25.5
Wilson's Creek,WICR33,1,2020-06-11,Conifer,16.75
Wilson's Creek,WICR34,1,2012-05-31,Hardwood,12.4
Wilson's Creek,WICR34,1,2016-05-19,Total,0
Wilson's Creek,WICR34,1,2020-06-10,Hardwood,0
Wilson's Creek,WICR34,1,2020-06-10,Conifer,0
Wilson's Creek,WICR35,1,2016-05-19,Total,0
Wilson's Creek,WICR35,1,2020-06-10,Hardwood,0
Wilson's Creek,WICR35,1,2020-06-10,Conifer,0
Wilson's Creek,WICR36,1,2016-05-19,Total,0
Wilson's Creek,WICR36,1,2020-06-11,Hardwood,0
Wilson's Creek,WICR36,1,2020-06-11,Conifer,0
Wilson's Creek,WICR37,1,2008-05-21,Hardwood,14.9
Wilson's Creek,WICR37,1,2012-05-31,Hardwood,23.5
Wilson's Creek,WICR37,1,2016-05-19,Hardwood,20.5
Wilson's Creek,WICR37,1,2016-05-19,Total,20.5
Wilson's Creek,WICR37,1,2020-06-11,Hardwood,18.5
Wilson's Creek,WICR37,1,2020-06-11,Conifer,0
Wilson's Creek,WICR38,1,2016-05-20,Total,0
Wilson's Creek,WICR4,1,2008-05-20,Hardwood,21.6
Wilson's Creek,WICR4,1,2012-05-29,Hardwood,15.2
Wilson's Creek,WICR4,1,2016-05-19,Hardwood,11.25
Wilson's Creek,WICR4,1,2016-05-19,Total,11.25
Wilson's Creek,WICR4,1,2020-06-09,Hardwood,0
Wilson's Creek,WICR4,1,2020-06-09,Conifer,0
Wilson's Creek,WICR5,1,2008-05-20,Conifer,8.9
Wilson's Creek,WICR5,1,2008-05-20,Hardwood,22.2
Wilson's Creek,WICR5,1,2012-05-31,Conifer,9.7
Wilson's Creek,WICR5,1,2012-05-31,Hardwood,18.4
Wilson's Creek,WICR5,1,2016-05-20,Hardwood,26
Wilson's Creek,WICR5,1,2016-05-20,Conifer,7.5
Wilson's Creek,WICR5,1,2016-05-20,Total,26
Wilson's Creek,WICR5,1,2020-06-08,Hardwood,23
Wilson's Creek,WICR5,1,2020-06-08,Conifer,9
Wilson's Creek,WICR6,1,2008-05-20,Hardwood,11.5
Wilson's Creek,WICR6,1,2012-06-01,Hardwood,13.4
Wilson's Creek,WICR6,1,2016-05-20,Hardwood,10.25
Wilson's Creek,WICR6,1,2016-05-20,Total,10.25
Wilson's Creek,WICR6,1,2020-06-08,Hardwood,18
Wilson's Creek,WICR6,1,2020-06-08,Conifer,0
Wilson's Creek,WICR7,1,2008-05-20,Hardwood,21.1
Wilson's Creek,WICR7,1,2012-05-29,Hardwood,17.9
Wilson's Creek,WICR7,1,2016-05-20,Hardwood,18.5
Wilson's Creek,WICR7,1,2016-05-20,Total,18.5
Wilson's Creek,WICR7,1,2020-06-10,Hardwood,23.5
Wilson's Creek,WICR7,1,2020-06-10,Conifer,0
Wilson's Creek,WICR8,1,2016-05-19,Total,0
Wilson's Creek,WICR8,1,2020-06-10,Hardwood,0
Wilson's Creek,WICR8,1,2020-06-10,Conifer,0
Wilson's Creek,WICR9,1,2008-05-20,Hardwood,6.8
Wilson's Creek,WICR9,1,2012-06-01,Hardwood,10.1
Wilson's Creek,WICR9,1,2016-05-19,Hardwood,13.5
Wilson's Creek,WICR9,1,2016-05-19,Total,13.5
Wilson's Creek,WICR9,1,2020-06-08,Hardwood,21.5
Wilson's Creek,WICR9,1,2020-06-08,Conifer,0
